# dt controlx controly u_esc u_steer dw wperiod gx gy gz ax ay az
0.010 0 0 0 0 0 0 -0.019175 0.000000 0.004794 -0.006836 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.018109 -0.001065 0.005859 -0.007812 0.023438 1.009277
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.005326 -0.007324 0.023926 1.009277
0.010 0 0 0 0 0 0 -0.018109 -0.001065 0.005859 -0.006836 0.023926 1.009277
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.005326 -0.006836 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.005859 -0.006348 0.023926 1.008789
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.005859 -0.006836 0.023926 1.008789
0.010 0 0 0 0 0 0 -0.018109 0.000533 0.006392 -0.006836 0.023926 1.009277
0.010 0 0 0 0 0 0 -0.019175 -0.001598 0.006392 -0.006836 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.018642 -0.001598 0.005326 -0.007324 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.005326 -0.007324 0.024414 1.009766
0.010 0 0 0 0 0 0 -0.018642 -0.001065 0.004794 -0.006836 0.024414 1.009766
0.010 0 0 0 0 0 0 -0.018642 -0.001598 0.005326 -0.006836 0.024414 1.010254
0.010 0 0 0 0 0 0 -0.018109 -0.000533 0.005326 -0.006348 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.019175 -0.001065 0.006392 -0.006836 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.019175 -0.001598 0.004794 -0.006348 0.023438 1.009766
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.006392 -0.006836 0.023438 1.010254
0.010 0 0 0 0 0 0 -0.018642 -0.001065 0.006924 -0.006836 0.023926 1.010254
0.010 0 0 0 0 0 0 -0.019175 -0.001065 0.005326 -0.006836 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.018109 0.000000 0.005326 -0.006836 0.023926 1.009277
0.010 0 0 0 0 0 0 -0.019175 -0.000533 0.005859 -0.006836 0.023438 1.009766
0.010 0 0 0 0 0 0 -0.018109 -0.000533 0.005326 -0.007324 0.023438 1.009766
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.004794 -0.007324 0.023438 1.009766
0.010 0 0 0 0 0 0 -0.017577 -0.001065 0.005859 -0.006836 0.023438 1.009277
0.010 0 0 0 0 0 0 -0.019175 -0.000533 0.005859 -0.006348 0.023438 1.009277
0.010 0 0 0 0 0 0 -0.018642 0.000533 0.005859 -0.006836 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.018642 -0.000533 0.004794 -0.006348 0.023926 1.009766
0.010 1671 0 6 0 0 0 -0.018642 0.000000 0.005326 -0.006836 0.023926 1.009277
0.010 2188 0 8 0 0 0 -0.019175 -0.000533 0.006392 -0.007324 0.023926 1.009277
0.010 2267 0 8 0 0 0 -0.017577 0.000000 0.005859 -0.006836 0.023926 1.009766
0.010 2267 0 8 0 0 0 -0.019707 0.000000 0.005326 -0.006836 0.023926 1.009766
0.010 2466 0 9 0 0 0 -0.018642 -0.001065 0.005859 -0.006836 0.023926 1.009277
0.010 3142 0 12 0 0 0 -0.017577 0.000533 0.005859 -0.006348 0.023926 1.008789
0.010 3500 0 13 0 0 0 -0.018109 0.000000 0.005326 -0.006348 0.023438 1.009277
0.010 3818 0 14 0 0 0 -0.018642 -0.001065 0.005859 -0.007324 0.023438 1.009277
0.010 3818 0 14 0 0 0 -0.019175 -0.001065 0.005859 -0.007812 0.022949 1.009766
0.010 4574 0 17 0 0 0 -0.016512 -0.005326 0.006392 -0.011719 0.024414 1.013184
0.010 5966 0 23 0 0 0 -0.013848 -0.021305 0.006924 -0.015137 0.020996 1.019531
0.010 6403 0 25 0 1 0 -0.026632 0.000000 0.000533 -0.007812 0.024414 1.002441
0.010 6522 0 25 0 0 0 -0.013848 0.012783 0.001598 -0.011230 0.023926 1.009766
0.010 6522 0 25 0 1 12686 -0.007989 -0.007457 -0.001065 -0.009277 0.026367 1.016113
0.010 6761 0 26 0 2 8475 -0.015446 -0.012783 0.005326 -0.012207 0.026367 1.007812
0.010 7596 0 29 0 1 7198 -0.019175 0.001065 0.005326 -0.008301 0.023438 1.007812
0.010 8073 0 31 0 2 5760 -0.018109 0.005326 0.005326 -0.005371 0.021484 1.008301
0.010 8153 0 31 0 2 5101 -0.018642 0.012251 0.004794 0.000000 0.019531 1.002441
0.010 8153 0 31 0 2 4739 -0.016512 0.014381 0.004794 -0.003418 0.034668 1.006836
0.010 8511 0 33 0 2 4276 -0.009587 -0.006392 0.013316 -0.007324 0.029297 1.015137
0.010 8590 0 33 0 3 3835 -0.020773 -0.010653 0.007989 -0.009766 0.032227 1.012207
0.010 8789 0 34 0 2 3613 -0.025566 -0.004794 0.011185 -0.012695 0.028320 1.011230
0.010 8789 0 34 0 3 3450 -0.015979 -0.005859 0.007989 -0.001465 0.023926 1.012695
0.010 8789 0 34 0 3 3235 -0.017044 0.002663 0.007457 0.001465 0.022949 1.003906
0.010 9306 0 36 0 4 3103 0.009055 0.015446 0.010120 -0.000488 0.010254 1.001465
0.010 10738 0 41 0 3 2966 0.004794 0.013848 0.006392 -0.003906 0.033203 1.006348
0.010 11175 0 43 0 3 2883 -0.024501 0.003728 0.004794 -0.014160 0.023438 1.011719
0.010 11175 0 43 0 4 2795 0.011718 -0.010120 0.007457 -0.016602 0.029785 1.021973
0.010 11175 0 43 0 4 2570 -0.035686 -0.033556 0.003728 -0.011230 0.035645 1.019531
0.010 11414 0 44 0 4 2449 -0.043676 -0.012251 0.006924 -0.010742 0.034180 1.013184
0.010 11931 0 46 0 4 2414 0.001065 0.002663 0.013316 -0.004883 0.011719 1.000488
0.010 12129 0 47 0 4 2230 -0.051133 0.024501 0.009055 -0.003418 0.027832 1.005371
0.010 12527 0 48 0 5 2217 -0.049535 0.020240 0.000533 -0.004883 0.012695 1.013672
0.010 12527 0 48 0 5 2086 0.029295 -0.002663 0.001065 -0.014160 0.026855 1.018066
0.010 12646 0 49 0 5 1995 -0.028762 -0.013848 0.000000 -0.006348 0.010742 1.005859
0.010 12845 0 50 0 5 1962 -0.038882 0.012783 0.009055 -0.011230 0.026855 1.006348
0.010 12925 0 50 0 5 1864 -0.064448 0.007989 -0.006924 -0.010742 0.017578 1.017090
0.010 12925 0 50 0 5 1804 0.041545 -0.001598 0.002663 -0.015137 0.022949 1.018555
0.010 12925 0 50 0 6 1748 -0.015446 -0.007989 0.006924 0.007324 0.031250 0.993164
0.010 12925 0 50 0 6 1696 -0.094809 0.013316 0.011718 0.000488 0.034180 0.995605
0.010 12925 0 50 0 6 1666 0.035154 -0.001065 0.007989 -0.010742 0.014160 1.029785
0.010 12925 0 50 0 6 1630 0.044208 -0.019175 0.009055 -0.004883 0.015625 1.008789
0.010 12925 0 50 0 6 1588 -0.119842 -0.005859 0.006392 0.002930 0.039062 0.996094
0.010 12925 0 50 0 6 1573 -0.040480 0.011718 -0.003728 -0.019043 0.005859 1.019531
0.010 12925 0 50 0 6 1546 0.115581 0.003728 0.011185 -0.009766 0.017090 1.016113
0.010 12925 0 50 0 7 1528 -0.123571 0.009587 0.017044 -0.008301 0.044922 0.990234
0.010 12925 0 50 0 6 1515 -0.079362 0.010653 -0.005326 -0.004883 0.002441 1.020996
0.010 12925 0 50 0 7 1508 0.159257 -0.005326 0.008522 -0.003418 0.008789 1.021484
0.010 12925 0 50 0 7 1450 -0.153931 -0.012783 0.011185 -0.001953 0.052734 0.994629
0.010 12925 0 50 0 7 1460 -0.094809 -0.000533 -0.007989 -0.010742 0.002441 1.022461
0.010 12925 0 50 0 7 1465 0.188552 -0.012251 0.010120 0.004883 0.018066 1.015625
0.010 12925 0 50 0 6 1450 -0.203466 -0.000533 -0.003196 -0.010742 0.048828 0.994629
0.010 12925 0 50 0 8 1401 -0.034088 0.020773 0.004261 -0.016602 -0.010254 1.018555
0.010 12925 0 50 0 7 1434 0.172573 -0.002663 0.009055 0.000000 0.041016 1.002930
0.010 12925 0 50 0 7 1371 -0.239685 0.013316 0.000000 -0.020996 0.038574 1.008301
0.010 12925 0 50 0 7 1368 0.103331 0.005326 0.013848 -0.012207 -0.014648 1.023438
0.010 12925 0 50 0 7 1413 0.014914 -0.013316 0.007989 0.000488 0.061035 0.997559
0.010 12925 0 50 0 8 1349 -0.180562 -0.001598 0.000000 -0.008789 0.024414 1.016113
0.010 12925 0 50 0 7 1371 0.189617 -0.008522 0.017577 0.010254 0.017090 1.011230
0.010 12925 0 50 0 8 1325 -0.159790 -0.004261 -0.003728 -0.015137 0.043945 1.001953
0.010 12925 0 50 0 7 1361 -0.017577 0.010653 0.002663 -0.015625 -0.012695 1.023926
0.010 12925 0 50 0 8 1314 0.061785 -0.001598 0.007989 0.000000 0.055664 1.002930
0.010 12925 0 50 0 7 1338 -0.160322 -0.007457 0.007989 -0.013672 0.027344 1.016113
0.010 12925 0 50 0 8 1303 0.161388 -0.019175 0.022903 0.012207 0.011719 1.009277
0.010 12925 0 50 0 7 1325 0.055394 0.004794 0.009055 -0.007324 0.048828 0.999023
0.010 12925 0 50 0 8 1294 -0.143278 0.000000 0.007989 -0.007324 0.024902 1.018555
0.010 12925 0 50 0 8 1278 0.164051 -0.013848 0.017044 0.006836 0.017578 1.003418
0.010 12925 0 50 0 8 1297 -0.161920 0.005859 -0.009587 -0.022949 0.036133 1.009766
0.010 12925 0 50 0 8 1270 0.025566 0.005326 -0.001065 -0.008301 -0.018555 1.023438
0.010 12925 0 50 0 7 1294 -0.021305 -0.005326 -0.003196 0.001953 0.053223 1.005859
0.010 13004 0 50 0 8 1264 -0.120908 -0.007989 0.014381 -0.009766 0.019043 1.014648
0.010 13084 0 51 0 8 1248 0.147006 -0.004261 0.021305 0.009766 0.038574 1.001465
0.010 13084 0 51 0 8 1279 -0.161920 0.003728 -0.004794 -0.024414 0.032715 1.015137
0.010 13084 0 51 0 8 1256 0.116114 -0.005326 0.009055 0.003418 -0.006348 1.016113
0.010 13084 0 51 0 8 1226 -0.097472 -0.002131 -0.006924 -0.004883 0.052246 1.000977
0.010 13084 0 51 0 8 1278 -0.043143 0.013316 0.004261 -0.015625 -0.012695 1.023926
0.010 13163 0 51 0 8 1235 0.064448 0.004794 0.011185 -0.005859 0.049805 0.994141
0.010 13163 0 51 0 8 1222 -0.150202 -0.004261 0.005326 -0.011719 0.018555 1.017090
0.010 13163 0 51 0 8 1255 0.164583 -0.006924 0.026632 0.008301 0.027344 0.998535
0.010 13163 0 51 0 8 1231 -0.155529 0.001065 -0.005326 -0.023438 0.032715 1.017090
0.010 13163 0 51 0 8 1216 0.091613 -0.006924 0.008522 0.001465 -0.012695 1.021973
0.010 13243 0 51 0 9 1207 -0.085221 -0.009055 -0.004794 -0.002441 0.053711 1.000488
0.010 13243 0 51 0 8 1238 -0.069242 0.011718 0.000533 -0.018555 -0.016602 1.018066
0.010 13243 0 51 0 8 1221 0.051665 0.007989 0.011718 -0.004883 0.051758 0.995605
0.010 13243 0 51 0 8 1206 -0.144876 -0.011185 0.002663 -0.005371 0.023926 1.020508
0.010 13243 0 51 0 8 1226 0.167779 -0.009587 0.021305 0.004395 0.037109 1.001465
0.010 13243 0 51 0 9 1225 -0.186421 0.014914 -0.002663 -0.025391 0.029297 1.020020
0.010 13243 0 51 0 8 1212 0.142745 -0.017577 0.015979 0.008301 -0.005371 1.012207
0.010 13243 0 51 0 8 1187 -0.103863 -0.000533 0.001598 -0.010742 0.056152 0.994141
0.010 13243 0 51 0 8 1222 -0.009055 0.009055 -0.004261 -0.015137 -0.020020 1.025391
0.010 13243 0 51 0 9 1225 0.021838 0.005859 0.014914 0.000977 0.061035 1.000000
0.010 13243 0 51 0 8 1204 -0.115581 -0.014381 0.012251 -0.005859 0.005371 1.020996
0.010 13243 0 51 0 8 1181 0.127299 -0.002663 0.011718 -0.005371 0.041992 1.000000
0.010 13243 0 51 0 9 1182 -0.196009 -0.003196 0.001598 -0.010742 0.024414 1.018066
0.010 13243 0 51 0 8 1209 0.188019 -0.015979 0.020773 0.013184 0.020020 1.002930
0.010 13243 0 51 0 8 1190 -0.150735 0.011185 -0.002663 -0.020508 0.047363 1.009766
0.010 13243 0 51 0 9 1205 0.072438 -0.012783 0.003728 0.001953 -0.020508 1.021973
0.010 13243 0 51 0 8 1170 -0.082025 -0.000533 -0.004794 0.002441 0.055664 0.996582
0.010 13243 0 51 0 9 1174 -0.032491 0.014914 0.001598 -0.020996 -0.016113 1.023926
0.010 13243 0 51 0 8 1207 0.173638 -0.019175 0.013316 0.014648 0.019531 1.007812
0.010 13243 0 51 0 8 1185 -0.152865 0.013848 -0.004794 -0.023926 0.049316 1.005371
0.010 13243 0 51 0 9 1185 0.087884 0.002663 0.018109 -0.004883 -0.008789 1.022949
0.010 13243 0 51 0 8 1166 -0.084689 0.000000 0.003728 -0.004883 0.059570 0.995117
0.010 13243 0 51 0 9 1164 -0.031958 0.000533 0.004794 -0.010742 -0.021484 1.022949
0.010 13243 0 51 0 8 1195 0.013316 0.006392 0.005326 -0.003906 0.049316 1.000977
0.010 13243 0 51 0 9 1195 -0.132625 -0.012251 0.000533 -0.008301 -0.003906 1.015137
0.010 13243 0 51 0 8 1178 0.108657 -0.009055 0.006392 -0.002441 0.046387 0.999023
0.010 13243 0 51 0 9 1169 -0.144343 -0.001065 -0.003196 -0.008789 0.025391 1.015625
0.010 13243 0 51 0 8 1161 0.160322 -0.010653 0.026632 0.010254 0.031250 1.007812
0.010 13243 0 51 0 9 1152 -0.181628 0.015979 -0.001598 -0.031738 0.030762 1.010742
0.010 13243 0 51 0 8 1187 0.135821 -0.007989 0.015446 0.008789 0.000000 1.012695
0.010 13243 0 51 0 9 1186 -0.129430 -0.001598 -0.007989 -0.015137 0.047852 1.002930
0.010 13243 0 51 0 8 1162 0.042611 0.011718 -0.001065 -0.008301 -0.021484 1.013672
0.010 13243 0 51 0 9 1152 -0.071373 0.001598 0.001065 -0.005371 0.061523 1.002441
0.010 13243 0 51 0 9 1162 -0.066046 0.000000 -0.002663 -0.009766 -0.019043 1.019531
0.010 13243 0 51 0 8 1151 0.054328 0.001598 0.019707 -0.003906 0.054688 1.002441
0.010 13243 0 51 0 9 1144 -0.145941 -0.006392 0.007989 -0.004883 0.003906 1.013184
0.010 13243 0 51 0 8 1180 0.136886 -0.006924 0.008522 -0.006836 0.038086 1.001465
0.010 13243 0 51 0 9 1182 -0.179497 -0.007457 -0.004794 -0.009766 0.023438 1.012695
0.010 13243 0 51 0 9 1178 0.178964 -0.014914 0.015979 0.010254 0.028809 0.997070
0.010 13243 0 51 0 8 1150 -0.189617 0.020773 -0.002663 -0.031250 0.038574 1.014648
0.010 13243 0 51 0 9 1152 0.134756 -0.006392 0.010653 0.012695 0.000488 1.010254
0.010 13243 0 51 0 9 1149 -0.123038 -0.003728 -0.001598 -0.013184 0.050781 1.012207
0.010 13243 0 51 0 8 1136 0.032491 0.008522 0.010653 -0.009766 -0.020996 1.014160
0.010 13402 0 52 0 9 1137 -0.055926 -0.003196 0.003728 -0.000488 0.053711 1.002930
0.010 13362 0 52 0 9 1143 -0.052731 0.002131 -0.005326 -0.015137 -0.020020 1.015137
0.010 13362 0 52 0 8 1172 0.028762 0.004261 0.000533 -0.000977 0.052734 0.993164
0.010 13362 0 52 0 9 1177 -0.103331 -0.007457 0.010653 -0.008789 -0.001465 1.018555
0.010 13322 0 52 0 9 1170 0.078297 0.001598 0.012251 -0.006348 0.049805 0.991211
0.010 13322 0 52 0 8 1150 -0.140082 -0.011718 0.005859 -0.004395 0.014160 1.021484
0.010 13322 0 52 0 9 1140 0.156061 0.000533 0.014381 0.000977 0.038086 0.999023
0.010 13322 0 52 0 9 1138 -0.203998 0.005326 -0.011185 -0.015625 0.026855 1.019043
0.010 13322 0 52 0 9 1136 0.183758 -0.009587 0.026099 0.009277 0.018555 1.000000
0.010 13322 0 52 0 8 1130 -0.173638 0.010653 -0.010120 -0.022461 0.039062 1.009766
0.010 13322 0 52 0 9 1130 -0.119310 -0.011185 0.003728 -0.010254 -0.006836 1.021973
0.010 13322 0 52 0 9 1121 0.094276 0.008522 0.004261 -0.010254 0.045410 0.993164
0.010 13322 0 52 0 8 1167 -0.161388 -0.020773 0.000000 0.000977 0.011230 1.027832
0.010 13322 0 52 0 9 1163 0.175769 -0.013316 0.028230 0.006348 0.039062 0.993652
0.010 13322 0 52 0 9 1165 -0.201868 0.009055 -0.001065 -0.021484 0.026367 1.011719
0.010 13322 0 52 0 9 1163 0.178432 -0.012783 0.012783 0.011719 0.021484 0.996094
0.010 13322 0 52 0 9 1164 -0.189084 0.027697 -0.004261 -0.031250 0.042969 1.017090
0.010 13322 0 52 0 8 1125 0.133158 -0.014381 0.010653 0.011230 -0.008301 1.011719
0.010 13322 0 52 0 9 1129 -0.154996 0.014381 -0.011185 -0.018555 0.051758 1.003906
0.010 13283 0 51 0 9 1129 0.056992 -0.007457 -0.002131 -0.004395 -0.020996 1.025879
0.010 13283 0 51 0 9 1122 -0.053796 -0.004261 0.008522 -0.001465 0.060547 1.000977
0.010 13283 0 51 0 9 1126 -0.025566 -0.001065 0.000533 -0.013184 -0.023438 1.017090
0.010 13283 0 51 0 8 1111 -0.021305 -0.001598 0.002663 0.006836 0.051758 1.000488
0.010 13283 0 51 0 9 1114 -0.077764 -0.005859 0.003196 -0.006348 -0.014648 1.015137
0.010 13283 0 51 0 9 1107 0.047404 0.007989 0.008522 -0.001465 0.048828 0.992188
0.010 13283 0 51 0 9 1115 -0.113983 -0.003196 0.004794 -0.004395 0.003906 1.017578
0.010 25292 0 98 0 9 1113 0.116646 -0.004794 0.015979 -0.009277 0.054199 0.991211
0.010 -7118 0 -28 0 9 1111 -0.147539 0.005326 0.004261 -0.009766 0.014160 1.016113
0.010 0 0 0 0 9 1111 0.147006 -0.014914 0.015979 -0.002930 0.041016 1.003906
0.010 0 0 0 0 7 1158 -0.166181 0.020240 -0.012783 -0.020020 0.029297 0.966309
0.010 0 0 0 0 8 1403 0.145409 0.089482 -0.003196 0.131348 0.018066 1.059570
0.010 0 0 0 0 7 1332 -0.277501 -0.025566 -0.041545 -0.028809 -0.018066 1.023438
0.010 0 0 0 0 7 1497 0.029295 -0.133158 0.019707 0.001953 0.021973 1.068848
0.010 0 0 0 0 6 1513 0.017577 -0.088950 0.023968 -0.050293 0.026367 1.004395
0.010 0 0 0 0 7 1460 -0.127299 -0.014381 -0.013316 -0.035645 0.015137 1.024902
0.010 0 0 0 0 7 1559 0.067112 -0.071373 0.009587 -0.005859 -0.009766 1.039551
0.010 0 0 0 0 6 1531 0.017044 -0.068177 0.012251 0.005859 0.047363 0.994141
0.010 0 0 0 0 6 1593 -0.141680 0.003196 -0.002131 0.004395 0.018555 0.993164
0.010 0 0 0 0 7 1631 0.159257 0.026632 0.017577 0.018066 0.006348 1.002441
0.010 0 0 0 0 6 1668 -0.030893 0.021305 0.012251 0.010742 0.050293 0.983887
0.010 0 0 0 0 6 1689 -0.133691 0.025566 0.003196 -0.009277 0.022461 1.016602
0.010 0 0 0 0 6 1730 0.137952 -0.004794 0.020773 -0.009766 0.020508 1.018066
0.010 0 0 0 0 6 1764 -0.046872 -0.022371 0.002663 -0.006348 0.043945 1.003418
0.010 0 0 0 0 5 1728 -0.146474 -0.012783 -0.011718 -0.021484 0.024414 1.010742
0.010 0 0 0 0 6 1779 0.094276 -0.016512 0.013848 -0.005371 0.013184 1.022461
0.010 0 0 0 0 6 1786 0.088950 -0.009055 0.019175 -0.004883 0.024414 1.007812
0.010 0 0 0 0 5 1831 -0.099070 -0.003196 -0.000533 0.004883 0.032715 0.989258
0.010 0 0 0 0 5 1895 -0.060187 0.030893 0.002131 -0.013184 0.016602 1.014648
0.010 0 0 0 0 6 1946 0.100135 0.006924 0.013848 -0.004883 0.013672 1.013672
0.010 0 0 0 0 5 1922 -0.055926 -0.002663 -0.002131 -0.008301 0.027344 0.997559
0.010 0 0 0 0 5 1958 -0.086286 -0.001598 0.002663 -0.006836 0.024414 1.010254
0.010 0 0 0 0 5 2049 0.026632 -0.007989 0.004794 -0.014648 0.021973 1.018555
0.010 0 0 0 0 5 2033 0.025034 -0.020240 0.013316 -0.002441 0.032227 1.004883
0.010 0 0 0 0 5 2064 -0.058057 -0.002663 0.004261 -0.000488 0.022949 1.000000
0.010 0 0 0 0 4 2118 -0.032491 0.015446 0.001065 -0.002441 0.022949 1.013672
0.010 0 0 0 0 5 2145 0.009587 -0.010120 0.006392 -0.007324 0.029785 1.020020
0.010 0 0 0 0 5 2261 -0.003196 -0.013848 0.011718 -0.002930 0.029297 0.996094
0.010 0 0 0 0 4 2204 -0.019175 0.005326 0.007457 -0.003418 0.023926 1.005371
0.010 0 0 0 0 4 2287 -0.013848 0.001065 0.004794 -0.003906 0.028809 1.012207
0.010 0 0 0 0 5 2317 -0.010653 -0.007457 0.008522 -0.015625 0.024414 1.012207
0.010 0 0 0 0 4 2362 -0.002131 -0.017577 0.009055 -0.007324 0.023438 1.006348
0.010 0 0 0 0 4 2481 -0.021838 0.005859 0.006924 -0.002930 0.010254 1.000488
0.010 0 0 0 0 4 2461 -0.037284 0.010120 -0.005326 -0.004883 0.022461 1.014648
0.010 0 0 0 0 4 2530 -0.032491 0.007989 0.003196 -0.012207 0.027832 1.014160
0.010 0 0 0 0 4 2631 -0.006924 -0.007457 0.003196 -0.016113 0.029785 1.014160
0.010 0 0 0 0 4 2575 -0.025034 -0.013848 0.013848 -0.001953 0.027832 1.002441
0.010 0 0 0 0 4 2696 0.004794 -0.001065 0.007989 0.006348 0.015137 1.010254
0.010 0 0 0 0 3 2765 -0.024501 0.002131 -0.006392 -0.008301 0.023438 1.011230
0.010 0 0 0 0 4 2887 -0.027697 0.004794 0.005326 -0.010742 0.027832 1.009277
0.010 0 0 0 0 3 2936 -0.003728 -0.013848 0.011718 -0.011230 0.027832 1.013672
0.010 0 0 0 0 4 2905 -0.023968 -0.007457 0.009587 -0.003418 0.020508 0.998535
0.010 0 0 0 0 3 3006 -0.004261 -0.000533 0.002131 0.005371 0.015137 1.012695
0.010 0 0 0 0 3 3052 -0.017044 0.001065 -0.000533 -0.002441 0.025879 1.006348
0.010 0 0 0 0 3 3086 -0.039415 0.006392 -0.002131 -0.010742 0.025391 1.011230
0.010 0 0 0 0 3 3198 -0.013316 -0.009055 0.011718 -0.012695 0.031738 1.014160
0.010 0 0 0 0 3 3254 -0.041545 -0.009587 0.014381 -0.009766 0.027832 1.011719
0.010 0 0 0 0 3 3316 -0.018109 0.001065 0.011185 -0.000977 0.018066 1.003906
0.010 0 0 0 0 3 3411 0.005859 0.009055 -0.004261 0.001953 0.011230 1.003418
0.010 0 0 0 0 3 3562 -0.014914 0.011185 -0.006924 -0.004395 0.022949 1.007812
0.010 0 0 0 0 3 3622 -0.015979 0.000533 0.004794 -0.011230 0.032227 1.009766
0.010 0 0 0 0 3 3710 -0.026632 -0.003196 0.004794 -0.016602 0.029785 1.011230
0.010 0 0 0 0 2 3880 -0.025034 -0.010653 0.019707 -0.014160 0.031250 1.014160
0.010 0 0 0 0 3 4023 -0.034088 -0.007989 0.016512 -0.007324 0.027344 1.007324
0.010 0 0 0 0 2 3985 -0.004261 0.003728 0.008522 -0.000488 0.018066 1.002441
0.010 0 0 0 0 3 4121 -0.015979 0.012783 -0.000533 0.001953 0.016602 1.003906
0.010 0 0 0 0 2 4197 0.017577 0.005859 -0.006924 -0.003906 0.021973 1.006348
0.010 0 0 0 0 2 4514 -0.016512 0.001598 0.002131 -0.013184 0.029297 1.013184
0.010 0 0 0 0 2 4497 -0.021838 -0.012251 0.016512 -0.012695 0.032715 1.014648
0.010 0 0 0 0 3 4658 -0.035154 -0.017044 0.017044 -0.011230 0.032227 1.014160
0.010 0 0 0 0 2 4721 -0.030893 -0.008522 0.013316 -0.003418 0.022949 1.006348
0.010 0 0 0 0 2 5016 -0.017577 -0.000533 0.002663 0.000977 0.022461 1.006836
0.010 0 0 0 0 2 5080 -0.013316 0.007989 0.000533 0.000488 0.017090 1.005859
0.010 0 0 0 0 2 5190 -0.006392 0.006924 0.005859 -0.003418 0.021973 1.006348
0.010 0 0 0 0 1 5269 -0.006924 0.002131 0.006392 -0.008789 0.018555 1.013184
0.010 0 0 0 0 2 5425 -0.004261 -0.006924 0.003728 -0.010254 0.026855 1.012207
0.010 0 0 0 0 2 5839 -0.021838 -0.006924 0.004794 -0.012207 0.025879 1.011230
0.010 0 0 0 0 2 6032 -0.024501 -0.007457 0.004794 -0.006348 0.028809 1.011719
0.010 0 0 0 0 1 6286 -0.036219 -0.002131 0.009587 0.000000 0.030273 1.006836
0.010 0 0 0 0 2 6438 -0.035686 0.001065 0.008522 -0.001465 0.024414 1.006836
0.010 0 0 0 0 1 6675 -0.019175 0.000000 0.009055 -0.004883 0.020996 1.008789
0.010 0 0 0 0 2 6870 -0.021305 -0.001598 0.006924 -0.007324 0.020020 1.010254
0.010 0 0 0 0 1 7172 -0.006924 -0.001598 0.007457 -0.011230 0.019043 1.008301
0.010 0 0 0 0 1 7135 -0.005326 -0.002663 0.005326 -0.005371 0.022461 1.009766
0.010 0 0 0 0 2 7811 -0.006924 -0.002663 0.005859 -0.005371 0.024414 1.007812
0.010 0 0 0 0 1 7794 -0.012251 0.000000 0.005859 -0.007812 0.026367 1.007812
0.010 0 0 0 0 1 8143 -0.024501 0.004794 0.007989 -0.004883 0.026367 1.007812
0.010 0 0 0 0 1 8567 -0.020773 0.004261 0.007457 -0.006348 0.027344 1.009277
0.010 0 0 0 0 1 8612 -0.030360 0.000000 0.004794 -0.006348 0.026367 1.008301
0.010 0 0 0 0 1 9108 -0.023436 -0.003196 0.004794 -0.006348 0.022949 1.011230
0.010 0 0 0 0 1 9792 -0.020240 -0.002663 0.005326 -0.007812 0.022461 1.011719
0.010 0 0 0 0 1 9931 -0.013848 -0.001598 0.003728 -0.009277 0.019531 1.008301
0.010 0 0 0 0 1 10599 -0.007457 -0.000533 0.005326 -0.006348 0.021973 1.009277
0.010 0 0 0 0 1 11698 -0.014381 0.003728 0.005326 -0.005859 0.023926 1.005859
0.010 0 0 0 0 1 12162 -0.012783 0.002663 0.009055 -0.007812 0.026367 1.008789
0.010 0 0 0 0 1 13131 -0.017044 0.000533 0.008522 -0.006836 0.026367 1.007324
0.010 0 0 0 0 0 13131 -0.022371 0.000533 0.007989 -0.006348 0.028320 1.008301
0.010 0 0 0 0 1 14572 -0.022371 -0.001065 0.007457 -0.004883 0.024902 1.008789
0.010 0 0 0 0 1 15170 -0.024501 -0.005859 0.005326 -0.003906 0.025879 1.010254
0.010 0 0 0 0 0 15170 -0.020240 -0.002131 0.004794 -0.005859 0.021973 1.008301
0.010 0 0 0 0 1 17210 -0.019175 0.002663 0.006392 -0.008301 0.022949 1.007812
0.010 0 0 0 0 0 17210 -0.016512 -0.001598 0.007989 -0.008789 0.021973 1.010742
0.010 0 0 0 0 1 20597 -0.016512 -0.000533 0.004794 -0.009277 0.021484 1.008789
0.010 0 0 0 0 0 20597 -0.020240 0.005326 0.005326 -0.010742 0.022949 1.007812
0.010 0 0 0 0 0 20597 -0.014914 -0.001065 0.006924 -0.009277 0.025391 1.010742
0.010 0 0 0 0 1 23969 -0.020773 -0.003196 0.005859 -0.002930 0.025879 1.005859
0.010 0 0 0 0 0 23969 -0.022903 -0.010120 0.005326 0.000488 0.023438 1.014160
0.010 0 0 0 0 0 23969 -0.011718 -0.010653 0.003196 0.005859 0.029297 1.006348
0.010 0 0 0 0 0 23969 -0.021305 -0.005859 0.002663 -0.000488 0.025879 1.015625
0.010 0 0 0 0 0 23969 -0.013316 -0.014914 0.005326 -0.008789 0.021973 1.012207
